Sample ID1,Weight,Salinity
JUNK 1,59.637,35
HT 1,59.682,35.11
HT 2,60.215,35.11
BT 1,59.675,35.15
BT 2,60.141,35.15
BT 3,59.687,35.15
QT 1,59.994,36.4
QT 2,60.203,36.4
