"Date","SampleID","TA","Mass","Salinity"
"20231110","JUNK3",1546.41055609967,59.911,35
"20231110","BT1",1538.47660228345,60.243,35.77
"20231110","BT2",1544.37287040043,60.33,35.77
"20231110","BT3",1446.46951815834,59.605,36.22
"20231110","BT4",1446.44396637506,59.793,36.22
