Sample ID1,Weight,Salinity
JUNK 1,59.725,35
POR-338_20200909_2,60.178,40.61
Initial1_20200909_2,60.177,40.34
POR-383_20200909_2,60.472,40.18
POR-354_20200912_3,59.979,39.94
POR-353_20200909_1,59.46,39.94
POR-341_20200909_2,59.672,40.38
BK-2_20200909_2,59.823,39.87
POC-391_20200912_3,60.119,39.73
