Sample ID1,Weight,Salinity
JUNK 1,55.731,35
ACR-176_20200110_12,51.99,36.98
POC-56_20200110_12,51.709,37.21
POR-69_20200110_12,53.379,37.18
POR-75_20200110_12,49.872,37.2
Initial2_20200110_13,47.291,37.73
Initial2_20200110_12,49.897,37.47
POC-41_20200110_13,49.607,37.28
POC-43_20200110_13,50.101,37.4
