Sample ID1,Weight,Salinity
JUNK 1,59.69,35
ACR-51_20200109_11,49.59,37.84
ACR-140_20200110_12,50.685,37.73
ACR-180_20200109_11,50.718,38.2
ACR-193_20200110_12,51.965,37.87
POC-47_20200110_12,52.933,38.18
POC-48_20200110_12,51.152,38.12
BK-12_20200110_12,51.275,38.06
POR-78_20200110_12,52.171,38.14
