"SampleID","TA","Mass","Salinity"
"JUNK 1",2449.07902251371,53.995,35
"ACR-256_20201103_4",2324.42983784155,54.088,39.19
"Initial2_20201104_6",2351.01021480742,56.516,39.21
"POC-359_20201104_5",2299.02914750997,53.227,39.43
"POR-349_20201104_6",2313.7371737688,55.566,39.17
"POR-341_20201104_5",2227.524342634,53.448,39.33
"POR-353_20201104_6",2189.43196854388,59.455,39.26
"BK-6_20201104_6",2312.03214431859,56.003,39.29
"ACR-368_20201104_5",2279.814973961,57.319,39.35
