Sample ID1,Weight,Salinity
JUNK 1,42.063,35
POC-346_20201105_8,51.609,
POR-365_20201104_6,54.976,
POR-340_20201104_5,59.552,
POC-358_20201104_5,57.809,
ACR-220_20201103_3,57.133,
POC-369_20201104_5,59.956,
POC-254_20201103_3,58.129,
ACR-343_20201104_5,57.035,
