"Date","SampleID","TA","Mass","Salinity"
"20230308","HT1",1901.20926024046,60.022,34.17
"20230308","HT2",1890.55464610445,60.296,34.17
"20230308","BT1",1888.14167468856,59.73,34.48
"20230308","BT2",1890.02248586049,60.03,34.48
