Sample ID1,Weight,Salinity
JUNK1,60.252,35
HT1,59.991,35.61
HT2,60.372,35.61
BT1,60.247,35.2
BT2,60.139,35.2
BT3,60.408,35.2
QT1,60.342,34.84
QT2,59.842,34.84
