"SampleID","TA","Mass","Salinity"
"JUNK1",2652.01868843782,60.252,35
"HT1",2686.50589379584,59.991,35.61
"HT2",2683.72029072224,60.372,35.61
"BT1",2688.06190840313,60.247,35.2
"BT2",2690.26497313937,60.139,35.2
"BT3",2688.90731610684,60.408,35.2
"QT1",2823.76279986172,60.342,34.84
"QT2",2818.53715332585,59.842,34.84
