Task,T786
Scope 1/1, Sample 1/3 (METTLER TOLEDO USA (Ref. 25?C) | 4.01)
Result,Measurenormal1
t,E,T
1,176.5,20.2
2,176.4,20.2
3,176.4,20.2
4,176.5,20.2
5,176.5,20.2
6,176.5,20.2
7,176.5,20.2
8,176.5,20.2
9,176.5,20.2
10,176.4,20.2
11,176.4,20.2
12,176.4,20.2
13,176.4,20.2
14,176.4,20.2
15,176.4,20.2
16,176.4,20.2
Scope 1/1, Sample 2/3 (METTLER TOLEDO USA (Ref. 25?C) | 7.00)
Result,Measurenormal1
t,E,T
1,2.9,20.2
2,2.9,20.2
3,2.9,20.2
4,2.9,20.2
5,2.9,20.2
6,2.9,20.2
7,2.9,20.2
8,2.9,20.2
9,2.8,20.2
10,2.9,20.2
11,2.9,20.2
12,2.8,20.2
13,2.8,20.2
14,2.9,20.2
15,2.9,20.2
Scope 1/1, Sample 3/3 (METTLER TOLEDO USA (Ref. 25?C) | 10.01)
Result,Measurenormal1
t,E,T
1,-172.7,20.1
2,-172.7,20.1
3,-172.7,20.1
4,-172.8,20.1
5,-172.7,20.1
6,-172.7,20.1
7,-172.8,20.1
8,-172.7,20.1
9,-172.7,20.1
10,-172.7,20.1
11,-172.8,20.1
12,-172.8,20.1
13,-172.8,20.1
14,-172.8,20.1
15,-172.8,20.1
16,-172.7,20.1
