"SampleID","TA","Mass","Salinity"
"JUNK2",1964.45143766545,59.87,35
"HT1",2198.43674592949,60.103,33.15
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
