Sample ID1,Weight,Salinity
JUNK 1,59.641,35
HT 1,59.54,34.89
HT 2,60.492,34.89
BT 1,59.789,34.86
BT 2,60.128,34.86
BT 3,60.241,34.86
QT 1,59.746,35.94
QT 2,60.037,35.94
