Date,SampleID,TA,Mass,Salinity
20250714,MT 1,2437.394276,59.621,35.86
20250714,MT2,2420.816844,60.321,35.86
20250714,MT3,2485.067998,60.03,35.86
20250714,T1,2342.135807,59.98,35
20250714,T2,2338.999768,60.338,35.11
20250714,T3,2311.705118,59.881,35.08
20250714,T4,2330.225639,59.451,35.03
20250714,T5,2360.789367,59.812,35.11
20250714,T6,2327.480601,59.799,35.04
