Date,SampleID,TA,Mass,Salinity
20250714,JUNK1,1514.400563,59.724,35
20250714,CRM1,2216.094492,60.443,33.623
20250714,CRM2,2216.949158,60.378,33.623
20250714,CRM3,2220.393224,60.22,33.623
