"SampleID","TA","Mass","Salinity"
"JUNK1",1936.4679725381,59.798,35
"BLT1",1845.63769337335,59.765,33.44
"BLT2",1844.23111214267,59.692,33.44
"BLT3",1844.8222606735,59.987,33.44
