"Task","T3031"
"Scope 1/1, Sample 1/3 (METTLER TOLEDO USA (Ref. 25?C) | 4.01)"
"Result","Measurenormal1"
"t","E","T"
"1","172.0","22.2"
"2","172.1","22.2"
"3","172.1","22.2"
"4","172.1","22.2"
"5","172.2","22.2"
"6","172.1","22.2"
"7","172.1","22.2"
"8","172.1","22.2"
"9","172.2","22.2"
"10","172.2","22.2"
"11","172.2","22.2"
"12","172.2","22.2"
"13","172.3","22.2"
"14","172.3","22.2"
"15","172.3","22.2"
"Scope 1/1, Sample 2/3 (METTLER TOLEDO USA (Ref. 25?C) | 7.00)"
"Result","Measurenormal1"
"t","E","T"
"1","-0.2","21.8"
"2","-0.1","21.8"
"3","-0.1","21.8"
"4","-0.1","21.8"
"5","-0.1","21.8"
"6","-0.1","21.8"
"7","-0.1","21.8"
"8","-0.1","21.8"
"9","-0.1","21.8"
"10","-0.1","21.8"
"11","-0.2","21.8"
"12","-0.2","21.8"
"13","-0.1","21.8"
"14","-0.1","21.8"
"15","-0.1","21.8"
"16","-0.1","21.8"
"Scope 1/1, Sample 3/3 (METTLER TOLEDO USA (Ref. 25?C) | 10.01)"
"Result","Measurenormal1"
"t","E","T"
"1","-171.2","21.8"
"2","-171.2","21.8"
"3","-171.2","21.8"
"4","-171.2","21.8"
"5","-171.2","21.8"
"6","-171.3","21.8"
"7","-171.3","21.8"
"8","-171.3","21.8"
"9","-171.3","21.8"
"10","-171.3","21.8"
"11","-171.3","21.8"
"12","-171.3","21.8"
"13","-171.3","21.8"
"14","-171.3","21.8"
"15","-171.3","21.8"
"16","-171.3","21.8"
