Sample ID1,Weight,Salinity
JUNK2,59.733,35
HT1,59.534,33.2
HT2,59.747,33.2
BT1,59.855,33.45
BT2,59.656,33.45
BT3,59.823,33.45
QT1,59.941,34.1
QT2,60.324,34.1
