"SampleID","TA","Mass","Salinity"
"JUNK 1",2466.76751068793,48.956,35
"POC-68_20201107_12",2298.86363687801,53.24,37.61
"POC-53_20201107_11",2292.89003454115,54.839,39.06
"BK-11_20201107_11",2383.68146852691,53.059,39.73
"POC-57_20201107_12",2401.55066586056,51.579,39.6
"ACR-187_20201107_12",2285.52314399082,54.9,37.42
"POR-79_20201107_11",2237.7568566796,54.288,37.35
"POR-76_20201107_11",2161.95405541996,54.583,37.01
"Initial1_20201107_12",2322.32984331355,53.464,38.72
