Sample ID1,Weight,Salinity
JUNK 1,48.956,35
POC-68_20201107_12,53.24,37.61
POC-53_20201107_11,54.839,39.06
BK-11_20201107_11,53.059,39.73
POC-57_20201107_12,51.579,39.6
ACR-187_20201107_12,54.9,37.42
POR-79_20201107_11,54.288,37.35
POR-76_20201107_11,54.583,37.01
Initial1_20201107_12,53.464,38.72
