Sample ID1,Weight,Salinity
JUNK,60.006,35
HT1,60.02,36.41
HT2,59.984,36.41
BT1,60.318,36.33
BT2,60.061,36.33
BT3,59.635,36.33
QT1,59.985,38.21
QT2,60.259,38.21
