Sample ID1,Weight,Salinity
JUNK 1,59.184,35
POC-68_20200111_15,47.405,37.66
POR-83_20200111_15,50.501,37.95
ACR-186_20200111_15,50.149,38.06
ACR-173_20200111_15,48.348,38.74
por-77_20200111_15,50.193,37.99
Initial2_20200111_15,51.522,37.89
POC-45_20200111_15,49.661,38.07
POR-72_20200111_15,48.634,38.21
