Sample ID1,Weight,Salinity
JUNK 1,60.967,35
POR-77_20200111_15,51.663,37.72
ACR-175_20200111_15,48.851,37.93
ACR-186_20200111_15,50.424,37.75
BK-15_20200111_15,44.484,37.71
POC-50_20200111_15,49.114,37.5
ACR-173_20200111_15,45.174,38.47
POR-72_20200111_15,49.13,38.06
Initial-1_20200111_15,50.253,37.78
