Sample ID1,Weight,Salinity
JUNK2,59.903,35
HT1,60.469,35.95
HT2,60.365,35.95
BT1,60.034,35.91
BT2,60.098,35.91
BT3,59.627,35.91
QT1,60.132,35
QT2,60.342,35
