Sample ID1,Weight,Salinity
JUNK2,59.515,35
HT1,59.555,34.01
HT2,59.92,34.01
BT1,60.466,34.05
BT2,59.758,34.05
BT3,59.867,34.05
QT1,59.662,33.23
QT2,60.087,33.23
