Sample ID1,Weight,Salinity
JUNK2,59.731,35
HT1,60.062,33.65
HT2,60.061,33.65
BT1,60.479,33.63
BT2,59.678,33.63
BT3,59.948,33.63
QT1,60.23,34.23
QT2,59.792,34.23
