Sample ID1,Weight,Salinity
JUNK 1,59.75,35
HT 1,59.77,35.6
HT 2,60.169,35.6
BT 1,59.68,35.59
BT 2,60.256,35.59
BT 3,60.163,35.59
QT 1,59.839,34.82
QT 2,60.122,34.82
