Sample ID1,Weight,Salinity
JUNK 1,59.584,35
POC-378_20200107_7,60.28,41.55
POR-383_20200107_7,60.604,41.3
POC-358_20200107_7,60.561,41.55
ACR-393_20200106_6,60.059,41.41
ACR-379_20200107_7,59.726,41.62
POR-260_20200106_5,60.658,41.55
POC-395_20200106_6,59.312,41.63
BK-4_20200105_4,59.679,41.82
