"SampleID","TA","Mass","Salinity"
"JUNK 1",2269.71589151476,59.584,35
"POC-378_20200107_7",2300.71111785991,60.28,41.55
"POR-383_20200107_7",2287.3523756211,60.604,41.3
"POC-358_20200107_7",2320.07917022713,60.561,41.55
"ACR-393_20200106_6",2333.50884164411,60.059,41.41
"ACR-379_20200107_7",2330.53560945097,59.726,41.62
"POR-260_20200106_5",2176.26568464632,60.658,41.55
"POC-395_20200106_6",2308.5474360174,59.312,41.63
"BK-4_20200105_4",2354.16749696294,59.679,41.82
