Sample ID1,Weight,Salinity
JUNK 1,59.813,35
ACR-150_20201106_9,51.01,40.86
BK-8_20201105_8,53.103,39.46
ACR-176_20201106_10,53.903,39.22
Initial1_20201106_9,51.567,39.18
ACR-173_20201106_10,54.57,39.2
POC-45_20201106_10,53.781,39.3
ACR-139_20201106_9,51.684,41.24
BK-9_20201106_9,53.303,39.21
