"SampleID","TA","Mass","Salinity"
"JUNK 1",2455.19823088146,55.633,35
"Initial2_20201106_9",2319.08469840824,52.456,38.24
"Initial2_20201106_10",2302.00177632022,52.931,38.14
"POR-73_20201106_10",2264.46342466758,52.683,38.64
"POC-40_20201106_9",2278.31715147283,53.372,38.11
"ACR-145_20201106_9",2277.6561699392,54.957,38.2
"POR-70_20201106_9",2575.80823569919,46.026,45.87
"POR-74_20201106_10",2173.01455574647,52.571,38.24
"BK-10_20201106_10",2312.12354999738,53.495,38.5
