"SampleID","TA","Mass","Salinity"
"JUNK 1",2454.84056804193,59.813,35
"ACR-150_20201106_9",2390.28760461036,51.01,40.86
"BK-8_20201105_8",2312.99331085313,53.103,39.46
"ACR-176_20201106_10",2273.41324076108,53.903,39.22
"Initial1_20201106_9",2312.14209815409,51.567,39.18
"ACR-173_20201106_10",2293.94974722152,54.57,39.2
"POC-45_20201106_10",2281.92820343464,53.781,39.3
"ACR-139_20201106_9",2406.96171277958,51.684,41.24
"BK-9_20201106_9",2309.69362393946,53.303,39.21
