Sample ID1,Weight,Salinity
JUNK 1,60.064,35
Initial-1_20200106_5,59.751,37.55
BK-7_20200107_7,59.634,37.54
POC-369_20200107_7,60.072,37.56
POC-377_20200106_6,59.803,37.65
ACR-265_20200105_4,60.273,37.7
ACR-345_20200107_7,60.455,37.89
POR-224_20200105_4,60.135,37.93
POR-362_20200106_6,60.256,37.94
