Sample ID1,Weight,Salinity
JUNK 1,60.346,35
Initial-1_20200106_6,60.118,37.87
Initial-1_20200107_7,60.018,37.89
Initial-2_20200106_6,59.684,37.91
Initial-2_20200107_7,60.039,37.94
POR-340_20200107_7,59.68,37.98
POR-355_20200106_6,60.093,37.96
POR-384_20200107_7,60.055,37.96
ACR-343_20200107_7,60.242,38
