"SampleID","TA","Mass","Salinity"
"JUNK 1",2108.20792104586,60.346,35
"Initial-1_20200106_6",2342.93011643076,60.118,37.87
"Initial-1_20200107_7",2359.76201925453,60.018,37.89
"Initial-2_20200106_6",2328.58516842619,59.684,37.91
"Initial-2_20200107_7",2358.01267973812,60.039,37.94
"POR-340_20200107_7",2298.7455642759,59.68,37.98
"POR-355_20200106_6",2292.79805690082,60.093,37.96
"POR-384_20200107_7",2246.51928770496,60.055,37.96
"ACR-343_20200107_7",2309.90034346025,60.242,38
