Sample ID1,Weight,Salinity
JUNK 1,60.101,35
BK-6_20200106_6,60.051,37.87
POC-217_20200105_3,60.027,37.89
ACR-225_20200106_5,59.846,37.9
ACR-231_20200105_4,60.24,37.97
ACR-237_20200106_5,60.308,37.95
ACR-350_20200106_6,59.888,37.91
POR-240_20200105_4,60.421,37.97
POR-353_20200106_6,59.829,37.96
