Sample ID1,Weight,Salinity
JUNK 1,58.53,35
Initial2_20200104_2,61.219,37.31
POR-221_20200104_1,60.32,36.8
POR-236_20200104_2,59.684,36.82
POR-235_20200104_2,60.356,37.65
ACR-247_20200104_1,61.125,37.4
BK-1_20200104_1,60.851,37.64
ACR-244_20200104_2,59.306,37.53
ACR-243_20200104_1,60.283,37.83
