Sample ID1,Weight,Salinity
JUNK1,59.812,35
HT1,60.086,36.92
HT2,60.32,36.92
BT1,59.802,36.93
BT2,59.786,36.93
BT3,60.267,36.93
QT1,59.888,40.43
QT2,59.786,40.43
