Sample ID1,Weight,Salinity
JUNK1,59.672,35
HT1,60.355,35.71
HT2,60.217,35.71
BT1,59.711,35.4
BT2,59.963,35.4
BT3,60.462,35.4
QT1,59.907,35.33
QT2,59.878,35.33
