"Date","SampleID","TA","Mass","Salinity"
"20240515","JUNK1",2214.25995482472,59.937,35
"20240515","BT1",2652.21977178937,60.035,35.94
"20240515","BT2",2655.22021865837,59.974,35.94
"20240515","BT3",2652.86482416024,60.102,35.91
"20240515","BT4",2657.38663746001,60.257,35.91
