Task,T3407
Scope 1/1, Sample 1/28 (Junk1)
Result,TitrationEP1
V,t,E,T,dV/dt,E acc. stat.,Volume acc. stat.
Scope 1/1, Sample 6/28 (POC_52_20200915_RUN_9)
Result,TitrationEP1
V,t,E,T,dV/dt,E acc. stat.,Volume acc. stat.
0.0000,0,-63.8,20.9,NaN,,
0.0010,1,-64.5,20.9,0.0010,,
0.0025,2,-64.6,20.9,0.0015,,
0.0050,3,-64.8,20.9,0.0025,,
0.0090,4,-64.9,20.9,0.0035,,
0.0155,5,-65.0,20.9,0.0060,,
0.0235,6,-65.1,20.9,0.0075,,
0.0320,7,-65.1,20.9,0.0075,,
0.0405,8,-65.2,20.9,0.0075,,
0.0480,9,-65.1,20.9,0.0070,,
0.0565,10,-64.9,20.9,0.0075,,
0.0650,11,-64.7,20.9,0.0075,,
0.0735,12,-64.5,20.9,0.0075,,
0.0820,13,-64.2,20.9,0.0075,,
0.0905,14,-63.8,20.9,0.0075,,
0.0980,15,-63.5,20.9,0.0070,,
0.1065,16,-63.0,20.9,0.0075,,
0.1150,17,-62.5,20.9,0.0075,,
0.1230,18,-61.9,20.9,0.0075,,
0.1315,19,-61.3,20.9,0.0075,,
0.1400,20,-60.7,20.9,0.0075,,
0.1475,21,-60.0,20.9,0.0070,,
0.1560,22,-59.3,20.9,0.0075,,
0.1645,23,-58.5,20.9,0.0075,,
0.1730,24,-57.8,20.9,0.0075,,
0.1815,25,-57.0,20.9,0.0075,,
0.1895,26,-56.1,20.9,0.0075,,
0.1975,27,-55.3,20.9,0.0075,,
0.2055,28,-54.4,20.9,0.0075,,
0.2140,29,-53.5,20.9,0.0075,,
0.2225,30,-52.5,20.9,0.0075,,
0.2310,31,-51.6,20.9,0.0075,,
0.2395,32,-50.6,20.9,0.0075,,
0.2480,33,-49.7,20.9,0.0085,,
0.2555,34,-48.6,20.9,0.0070,,
0.2640,35,-47.6,20.9,0.0075,,
0.2720,36,-46.7,20.9,0.0075,,
0.2805,37,-45.8,20.9,0.0075,,
0.2890,38,-44.8,20.9,0.0075,,
0.2975,39,-43.9,20.9,0.0075,,
0.3050,40,-43.1,20.9,0.0070,,
0.3135,41,-42.3,20.9,0.0075,,
0.3220,42,-41.4,20.9,0.0075,,
0.3305,43,-40.6,20.9,0.0075,,
0.3390,44,-39.8,20.9,0.0075,,
0.3475,45,-39.0,20.9,0.0075,,
0.3550,46,-38.3,20.9,0.0070,,
0.3635,47,-37.5,20.9,0.0075,,
0.3715,48,-36.8,20.9,0.0075,,
0.3800,49,-36.1,20.9,0.0075,,
0.3885,50,-35.4,20.9,0.0075,,
0.3970,51,-34.6,20.9,0.0075,,
0.4045,52,-34.0,20.9,0.0070,,
0.4130,53,-33.3,20.9,0.0075,,
0.4215,54,-32.7,20.9,0.0075,,
0.4300,55,-32.0,20.9,0.0075,,
0.4385,56,-31.3,20.9,0.0075,,
0.4465,57,-30.7,20.9,0.0075,,
0.4545,58,-30.0,20.9,0.0075,,
0.4625,59,-29.4,20.9,0.0075,,
0.4710,60,-28.8,20.9,0.0075,,
0.4795,61,-28.2,20.9,0.0075,,
0.4880,62,-27.6,20.9,0.0075,,
0.4965,63,-27.0,20.9,0.0075,,
0.5040,64,-26.4,20.9,0.0070,,
0.5125,65,-25.8,20.9,0.0075,,
0.5210,66,-25.3,20.9,0.0075,,
0.5295,67,-24.7,20.9,0.0075,,
0.5375,68,-24.1,20.9,0.0075,,
0.5460,69,-23.5,20.9,0.0075,,
0.5535,70,-23.0,20.9,0.0070,,
0.5620,71,-22.4,20.9,0.0075,,
0.5705,72,-21.9,20.9,0.0075,,
0.5790,73,-21.4,20.9,0.0075,,
0.5875,74,-20.8,20.9,0.0075,,
0.5960,75,-20.2,20.9,0.0075,,
0.6035,76,-19.7,20.9,0.0070,,
0.6120,77,-19.2,20.9,0.0075,,
0.6205,78,-18.7,20.9,0.0075,,
0.6285,79,-18.1,20.9,0.0075,,
0.6370,80,-17.6,20.9,0.0075,,
0.6455,81,-17.1,20.9,0.0075,,
0.6530,82,-16.6,20.9,0.0070,,
0.6615,83,-16.1,20.9,0.0075,,
0.6700,84,-15.5,20.9,0.0075,,
0.6785,85,-15.0,20.9,0.0075,,
0.6870,86,-14.5,20.9,0.0075,,
0.6950,87,-14.0,20.9,0.0075,,
0.7030,88,-13.5,20.9,0.0075,,
0.7115,89,-13.0,20.9,0.0075,,
0.7195,90,-12.4,20.9,0.0075,,
0.7280,91,-11.9,20.9,0.0075,,
0.7365,92,-11.4,20.9,0.0075,,
0.7450,93,-10.9,20.9,0.0075,,
0.7525,94,-10.4,20.9,0.0070,,
0.7610,95,-9.9,20.9,0.0075,,
0.7695,96,-9.4,20.9,0.0075,,
0.7780,97,-8.9,20.9,0.0075,,
0.7860,98,-8.4,20.9,0.0075,,
0.7945,99,-7.9,20.9,0.0075,,
0.8025,100,-7.4,20.9,0.0075,,
0.8105,101,-6.9,20.9,0.0075,,
0.8190,102,-6.4,20.9,0.0075,,
0.8275,103,-5.9,20.9,0.0075,,
0.8360,104,-5.4,20.9,0.0075,,
0.8445,105,-4.8,20.9,0.0075,,
0.8525,106,-4.2,20.9,0.0075,,
0.8605,107,-3.6,20.9,0.0075,,
0.8690,108,-3.0,20.9,0.0075,,
0.8770,109,-2.5,20.9,0.0075,,
0.8855,110,-1.8,20.9,0.0075,,
0.8940,111,-1.2,20.9,0.0075,,
0.9025,112,-0.6,20.9,0.0075,,
0.9100,113,0.0,20.9,0.0070,,
0.9185,114,0.3,20.9,0.0075,,
0.9270,115,0.3,20.9,0.0075,,
0.9355,116,0.8,20.9,0.0075,,
0.9435,117,1.4,20.9,0.0075,,
0.9520,118,2.0,20.9,0.0075,,
0.9605,119,2.8,20.9,0.0075,,
0.9680,120,3.8,20.9,0.0070,,
0.9765,121,3.8,20.9,0.0075,,
0.9850,122,4.4,20.9,0.0075,,
0.9935,123,5.0,20.9,0.0075,,
1.0020,124,5.5,20.9,0.0075,,
1.0100,125,6.0,20.9,0.0065,,
1.0180,126,6.4,20.9,0.0075,,
1.0265,127,6.9,20.9,0.0075,,
1.0345,128,7.5,20.9,0.0075,,
1.0430,129,8.1,20.9,0.0075,,
1.0515,130,8.8,20.9,0.0075,,
1.0600,131,9.5,20.9,0.0075,,
1.0675,132,10.2,20.9,0.0070,,
1.0760,133,11.1,20.9,0.0075,,
1.0845,134,11.9,20.9,0.0075,,
1.0930,135,12.6,20.9,0.0075,,
1.1015,136,13.3,20.9,0.0075,,
1.1095,137,13.9,20.9,0.0075,,
1.1175,138,14.7,20.9,0.0075,,
1.1255,139,15.4,20.9,0.0075,,
1.1340,140,16.1,20.9,0.0075,,
1.1425,141,17.0,20.9,0.0075,,
1.1510,142,17.7,20.9,0.0075,,
1.1595,143,18.5,20.9,0.0075,,
1.1670,144,19.3,20.9,0.0070,,
1.1755,145,20.1,20.9,0.0075,,
1.1840,146,21.0,20.9,0.0075,,
1.1920,147,21.9,20.9,0.0075,,
1.2005,148,22.8,20.9,0.0075,,
1.2090,149,23.7,20.9,0.0075,,
1.2165,150,24.6,20.9,0.0070,,
1.2250,151,25.6,20.9,0.0075,,
1.2335,152,26.7,20.9,0.0075,,
1.2420,153,27.8,20.9,0.0075,,
1.2505,154,28.9,20.9,0.0075,,
1.2585,155,30.1,20.9,0.0075,,
1.2670,156,31.2,20.9,0.0075,,
1.2745,157,32.5,20.9,0.0070,,
1.2830,158,34.0,20.9,0.0075,,
1.2915,159,35.6,20.9,0.0075,,
1.3000,160,37.3,20.9,0.0075,,
1.3085,161,39.1,20.9,0.0075,,
1.3170,162,40.9,20.9,0.0085,,
1.3245,163,43.0,20.9,0.0070,,
1.3330,164,45.4,20.9,0.0075,,
1.3415,165,48.0,20.9,0.0075,,
1.3495,166,50.7,20.9,0.0075,,
1.3580,167,53.6,20.9,0.0075,,
1.3665,168,57.2,20.9,0.0070,,
1.3740,169,60.7,20.9,0.0070,,
1.3825,170,65.0,20.9,0.0075,,
1.3910,171,70.0,20.9,0.0075,,
1.3995,172,75.2,20.9,0.0075,,
1.4080,173,81.3,20.9,0.0075,,
1.4160,174,87.9,20.9,0.0075,,
1.4240,175,94.2,20.9,0.0075,,
1.4320,176,101.4,20.9,0.0075,,
1.4405,177,109.3,20.9,0.0075,,
1.4490,178,117.4,20.9,0.0075,,
1.4575,179,125.7,20.9,0.0075,,
1.4660,180,134.0,20.9,0.0075,,
1.4735,181,141.1,20.9,0.0070,,
1.4820,182,149.0,20.9,0.0075,,
1.4905,183,156.2,20.9,0.0075,,
1.4990,184,162.3,20.9,0.0075,,
1.5070,185,168.1,20.9,0.0075,,
1.5155,186,173.1,20.9,0.0075,,
1.5235,187,177.2,20.9,0.0075,,
1.5315,188,181.2,20.9,0.0075,,
1.5400,189,184.2,20.9,0.0075,,
1.5455,190,185.2,20.9,0.0070,,
1.5455,430,193.9,21.0,0.0000,,
1.5460,431,193.9,21.0,0.0005,,
1.5475,432,194.0,21.0,0.0015,,
1.5500,433,193.9,21.0,0.0025,,
1.5545,434,194.0,21.0,0.0045,,
1.5605,435,194.0,21.0,0.0060,,
1.5680,436,194.3,21.0,0.0085,,
1.5765,437,194.8,21.0,0.0095,,
1.5850,438,195.5,21.0,0.0095,,
1.5935,439,196.4,21.0,0.0085,,
1.6020,440,197.1,21.0,0.0085,,
1.6105,441,198.0,21.0,0.0085,,
1.6185,442,198.7,21.0,0.0090,,
1.6265,443,199.6,21.0,0.0090,,
1.6345,444,200.4,21.0,0.0090,,
1.6430,445,201.1,21.0,0.0085,,
1.6515,446,201.8,21.0,0.0085,,
1.6600,447,202.7,21.0,0.0085,,
1.6685,448,203.4,21.0,0.0085,,
1.6760,449,204.1,21.0,0.0085,,
1.6845,450,204.7,21.0,0.0095,,
1.6930,451,205.4,21.0,0.0095,,
1.7010,452,206.0,21.0,0.0080,,
1.7095,453,206.7,21.0,0.0085,,
1.7180,454,207.2,21.0,0.0085,,
1.7255,455,207.7,21.0,0.0085,,
1.7340,456,208.3,21.0,0.0095,,
1.7425,457,208.9,21.0,0.0095,,
1.7510,458,209.5,21.0,0.0085,,
1.7595,459,210.0,21.0,0.0085,,
1.7680,460,210.6,21.0,0.0085,,
1.7755,461,211.1,21.0,0.0085,,
1.7840,462,211.6,21.0,0.0095,,
1.7920,463,212.1,21.0,0.0090,,
1.8005,464,212.6,21.0,0.0085,,
1.8090,465,213.0,21.0,0.0085,,
1.8175,466,213.6,21.0,0.0085,,
1.8260,467,214.0,21.0,0.0095,,
1.8335,468,214.3,21.0,0.0085,,
1.8420,469,214.8,21.0,0.0095,,
1.8505,470,215.3,21.0,0.0085,,
1.8590,471,215.7,21.0,0.0085,,
1.8670,472,216.1,21.0,0.0080,,
1.8755,473,216.5,21.0,0.0095,,
1.8830,474,216.9,21.0,0.0085,,
1.8915,475,217.3,21.0,0.0095,,
1.9000,476,217.7,21.0,0.0095,,
1.9085,477,218.1,21.0,0.0085,,
1.9170,478,218.5,21.0,0.0085,,
1.9255,479,218.9,21.0,0.0085,,
1.9330,480,219.2,21.0,0.0085,,
1.9415,481,219.7,21.0,0.0095,,
1.9495,482,220.0,21.0,0.0090,,
1.9580,483,220.4,21.0,0.0085,,
1.9665,484,220.7,21.0,0.0085,,
1.9750,485,221.1,21.0,0.0085,,
1.9825,486,221.3,21.0,0.0085,,
1.9910,487,221.7,21.0,0.0095,,
1.9995,488,222.0,21.0,0.0095,,
2.0080,489,222.4,21.0,0.0085,,
2.0165,490,222.7,21.0,0.0085,,
2.0245,491,223.0,21.0,0.0080,,
2.0325,492,223.3,21.0,0.0090,,
2.0405,493,223.7,21.0,0.0090,,
2.0490,494,223.9,21.0,0.0095,,
2.0575,495,224.3,21.0,0.0085,,
2.0660,496,224.5,21.0,0.0085,,
2.0745,497,224.8,21.0,0.0085,,
2.0820,498,225.1,21.0,0.0085,,
2.0905,499,225.5,21.0,0.0095,,
2.0990,500,225.7,21.0,0.0095,,
2.1075,501,226.0,21.0,0.0085,,
2.1155,502,226.3,21.0,0.0080,,
2.1240,503,226.6,21.0,0.0085,,
2.1325,504,226.8,21.0,0.0095,,
2.1400,505,227.2,21.0,0.0085,,
2.1485,506,227.4,21.0,0.0095,,
2.1570,507,227.6,21.0,0.0085,,
2.1655,508,227.9,21.0,0.0085,,
2.1740,509,228.2,21.0,0.0085,,
2.1820,510,228.4,21.0,0.0090,,
2.1900,511,228.7,21.0,0.0090,,
2.1980,512,228.9,21.0,0.0090,,
2.2065,513,229.2,21.0,0.0085,,
2.2150,514,229.4,21.0,0.0085,,
2.2235,515,229.7,21.0,0.0085,,
2.2320,516,229.9,21.0,0.0085,,
2.2395,517,230.1,21.0,0.0085,,
2.2480,518,230.4,21.0,0.0095,,
2.2565,519,230.6,21.0,0.0095,,
2.2650,520,230.9,21.0,0.0085,,
2.2730,521,231.1,21.0,0.0080,,
2.2815,522,231.3,21.0,0.0085,,
2.2890,523,231.5,21.0,0.0085,,
2.2975,524,231.8,21.0,0.0095,,
2.3060,525,232.0,21.0,0.0095,,
2.3145,526,232.2,21.0,0.0085,,
2.3230,527,232.4,21.0,0.0085,,
2.3315,528,232.6,21.0,0.0085,,
2.3390,529,232.9,21.0,0.0085,,
2.3475,530,233.1,21.0,0.0095,,
2.3560,531,233.3,21.0,0.0095,,
2.3640,532,233.5,21.0,0.0080,,
2.3725,533,233.7,21.0,0.0085,,
2.3810,534,233.9,21.0,0.0085,,
2.3885,535,234.1,21.0,0.0085,,
2.3970,536,234.3,21.0,0.0095,,
2.4035,537,234.5,21.0,0.0070,,
2.4060,538,234.7,21.0,0.0025,,
2.4060,539,234.8,21.0,0.0000,,
2.4065,540,234.9,21.0,0.0005,,
2.4075,541,234.9,21.0,0.0010,,
2.4090,542,234.9,21.0,0.0015,,
2.4120,543,235.0,21.0,0.0035,,
2.4160,544,235.0,21.0,0.0040,,
Scope 1/1, Sample 7/28 (INITIAL_2_20200914_RUN_7)
Result,TitrationEP1
V,t,E,T,dV/dt,E acc. stat.,Volume acc. stat.
0.0000,0,-65.5,20.9,NaN,,
0.0010,1,-66.0,20.9,0.0010,,
0.0025,2,-66.1,20.9,0.0015,,
0.0050,3,-66.2,20.9,0.0025,,
0.0090,4,-66.3,20.9,0.0035,,
0.0150,5,-66.3,20.9,0.0055,,
0.0235,6,-66.4,20.9,0.0075,,
0.0320,7,-66.4,20.9,0.0075,,
0.0405,8,-66.4,20.9,0.0075,,
0.0490,9,-66.2,20.9,0.0075,,
0.0565,10,-66.0,20.9,0.0070,,
0.0650,11,-65.7,20.9,0.0075,,
0.0735,12,-65.5,20.9,0.0075,,
0.0815,13,-65.0,20.9,0.0075,,
0.0900,14,-64.7,20.9,0.0075,,
0.0985,15,-64.2,20.9,0.0075,,
0.1060,16,-63.7,20.9,0.0070,,
0.1145,17,-63.1,20.9,0.0075,,
0.1230,18,-62.5,20.9,0.0075,,
0.1315,19,-61.8,20.9,0.0075,,
0.1400,20,-61.2,20.9,0.0075,,
0.1480,21,-60.4,20.9,0.0075,,
0.1565,22,-59.6,20.9,0.0070,,
0.1640,23,-58.9,20.9,0.0070,,
0.1725,24,-58.0,20.9,0.0075,,
0.1810,25,-57.2,20.9,0.0075,,
0.1895,26,-56.3,20.9,0.0075,,
0.1980,27,-55.4,20.9,0.0075,,
0.2065,28,-54.5,20.9,0.0075,,
0.2140,29,-53.5,20.9,0.0070,,
0.2225,30,-52.4,20.9,0.0075,,
0.2310,31,-51.4,20.9,0.0075,,
0.2395,32,-50.5,20.9,0.0075,,
0.2475,33,-49.4,20.9,0.0075,,
0.2555,34,-48.5,20.9,0.0075,,
0.2635,35,-47.5,20.9,0.0075,,
0.2720,36,-46.4,20.9,0.0075,,
0.2805,37,-45.4,20.9,0.0075,,
0.2890,38,-44.5,20.9,0.0075,,
0.2975,39,-43.5,20.9,0.0075,,
0.3050,40,-42.6,20.9,0.0070,,
0.3135,41,-41.7,20.9,0.0075,,
0.3220,42,-40.9,20.9,0.0075,,
0.3305,43,-40.0,20.9,0.0075,,
0.3390,44,-39.1,20.9,0.0075,,
0.3470,45,-38.3,20.9,0.0065,,
0.3550,46,-37.6,20.9,0.0075,,
0.3630,47,-36.8,20.9,0.0075,,
0.3715,48,-36.0,20.9,0.0075,,
0.3800,49,-35.3,20.9,0.0075,,
0.3885,50,-34.5,20.9,0.0075,,
0.3970,51,-33.8,20.9,0.0075,,
0.4055,52,-33.1,20.9,0.0075,,
0.4130,53,-32.5,20.9,0.0070,,
0.4215,54,-31.7,20.9,0.0075,,
0.4295,55,-31.0,20.9,0.0075,,
0.4380,56,-30.4,20.9,0.0075,,
0.4465,57,-29.7,20.9,0.0075,,
0.4550,58,-29.1,20.9,0.0075,,
0.4625,59,-28.5,20.9,0.0070,,
0.4710,60,-27.8,20.9,0.0075,,
0.4795,61,-27.2,20.9,0.0075,,
0.4880,62,-26.6,20.9,0.0075,,
0.4960,63,-26.0,20.9,0.0075,,
0.5045,64,-25.4,20.9,0.0070,,
0.5125,65,-24.9,20.9,0.0075,,
0.5205,66,-24.3,20.9,0.0075,,
0.5290,67,-23.7,20.9,0.0075,,
0.5375,68,-23.2,20.9,0.0075,,
0.5460,69,-22.6,20.9,0.0075,,
0.5545,70,-22.0,20.9,0.0075,,
0.5620,71,-21.5,20.9,0.0070,,
0.5705,72,-21.0,20.9,0.0075,,
0.5790,73,-20.4,20.9,0.0075,,
0.5870,74,-19.8,20.9,0.0075,,
0.5955,75,-19.3,20.9,0.0075,,
0.6040,76,-18.7,20.9,0.0075,,
0.6115,77,-18.2,20.9,0.0070,,
0.6200,78,-17.7,20.9,0.0075,,
0.6285,79,-17.1,20.9,0.0075,,
0.6370,80,-16.6,20.9,0.0075,,
0.6455,81,-16.1,20.9,0.0075,,
0.6540,82,-15.5,20.9,0.0075,,
0.6615,83,-15.0,20.9,0.0070,,
0.6700,84,-14.5,20.9,0.0075,,
0.6785,85,-14.0,20.9,0.0075,,
0.6865,86,-13.4,20.9,0.0075,,
0.6950,87,-12.9,20.9,0.0075,,
0.7035,88,-12.4,20.9,0.0075,,
0.7110,89,-11.9,20.9,0.0070,,
0.7195,90,-11.4,20.9,0.0075,,
0.7280,91,-10.9,20.9,0.0075,,
0.7365,92,-10.4,20.9,0.0075,,
0.7450,93,-9.9,20.9,0.0075,,
0.7530,94,-9.4,20.9,0.0075,,
0.7610,95,-8.9,20.9,0.0075,,
0.7690,96,-8.4,20.9,0.0075,,
0.7775,97,-8.0,20.9,0.0075,,
0.7860,98,-7.5,20.9,0.0075,,
0.7945,99,-7.0,20.9,0.0075,,
0.8030,100,-6.5,20.9,0.0075,,
0.8115,101,-6.0,20.9,0.0075,,
0.8190,102,-5.5,20.9,0.0070,,
0.8275,103,-4.9,20.9,0.0075,,
0.8360,104,-4.3,21.0,0.0075,,
0.8440,105,-3.8,20.9,0.0075,,
0.8525,106,-3.1,20.9,0.0075,,
0.8610,107,-2.6,20.9,0.0075,,
0.8685,108,-2.1,20.9,0.0070,,
0.8770,109,-1.4,20.9,0.0075,,
0.8855,110,-0.8,21.0,0.0075,,
0.8940,111,-0.2,21.0,0.0075,,
0.9025,112,0.2,21.0,0.0075,,
0.9110,113,0.2,21.0,0.0070,,
0.9185,114,0.6,21.0,0.0070,,
0.9270,115,1.1,21.0,0.0075,,
0.9350,116,1.7,21.0,0.0075,,
0.9435,117,2.3,21.0,0.0075,,
0.9520,118,3.3,21.0,0.0075,,
0.9605,119,3.7,21.0,0.0075,,
0.9680,120,4.1,21.0,0.0070,,
0.9765,121,4.7,21.0,0.0075,,
0.9850,122,5.2,21.0,0.0075,,
0.9935,123,5.6,21.0,0.0075,,
1.0015,124,6.1,21.0,0.0075,,
1.0100,125,6.6,21.0,0.0070,,
1.0175,126,7.1,21.0,0.0070,,
1.0260,127,7.6,21.0,0.0075,,
1.0345,128,8.3,21.0,0.0075,,
1.0430,129,8.9,21.0,0.0075,,
1.0515,130,9.7,21.0,0.0075,,
1.0600,131,10.4,21.0,0.0075,,
1.0675,132,11.1,21.0,0.0070,,
1.0760,133,11.8,21.0,0.0075,,
1.0845,134,12.5,21.0,0.0075,,
1.0930,135,13.2,21.0,0.0075,,
1.1010,136,13.9,21.0,0.0075,,
1.1095,137,14.6,21.0,0.0070,,
1.1170,138,15.3,21.0,0.0070,,
1.1255,139,16.0,21.0,0.0075,,
1.1340,140,16.7,21.0,0.0075,,
1.1425,141,17.4,21.0,0.0075,,
1.1510,142,18.2,21.0,0.0075,,
1.1595,143,18.9,21.0,0.0070,,
1.1670,144,19.7,21.0,0.0070,,
1.1755,145,20.5,21.0,0.0075,,
1.1840,146,21.3,21.0,0.0075,,
1.1920,147,22.2,21.0,0.0075,,
1.2005,148,23.1,21.0,0.0075,,
1.2090,149,24.0,21.0,0.0070,,
1.2165,150,24.8,21.0,0.0070,,
1.2250,151,25.8,21.0,0.0075,,
1.2335,152,26.8,21.0,0.0075,,
1.2420,153,27.9,21.0,0.0075,,
1.2505,154,29.0,21.0,0.0075,,
1.2590,155,30.1,21.0,0.0070,,
1.2665,156,31.2,21.0,0.0070,,
1.2750,157,32.4,21.0,0.0075,,
1.2830,158,33.7,21.0,0.0075,,
1.2915,159,35.1,21.0,0.0075,,
1.3000,160,36.6,21.0,0.0075,,
1.3085,161,38.3,21.0,0.0070,,
1.3160,162,39.8,21.0,0.0070,,
1.3245,163,41.7,21.0,0.0075,,
1.3330,164,43.7,21.0,0.0075,,
1.3415,165,45.9,21.0,0.0075,,
1.3500,166,48.2,21.0,0.0075,,
1.3580,167,50.8,21.0,0.0065,,
1.3660,168,53.4,21.0,0.0075,,
1.3740,169,56.6,21.0,0.0075,,
1.3825,170,60.1,21.0,0.0075,,
1.3910,171,63.9,21.0,0.0075,,
1.3995,172,68.2,21.0,0.0075,,
1.4080,173,73.1,21.0,0.0070,,
1.4155,174,77.7,21.0,0.0070,,
1.4240,175,83.5,21.0,0.0075,,
1.4325,176,89.9,21.0,0.0075,,
1.4410,177,96.8,21.0,0.0075,,
1.4490,178,104.2,21.0,0.0075,,
1.4575,179,111.8,21.0,0.0070,,
1.4650,180,118.7,21.0,0.0070,,
1.4735,181,126.6,21.0,0.0075,,
1.4820,182,134.5,21.0,0.0075,,
1.4905,183,142.2,21.0,0.0075,,
1.4990,184,149.4,21.0,0.0075,,
1.5075,185,156.1,21.0,0.0075,,
1.5160,186,161.8,21.0,0.0075,,
1.5235,187,167.4,21.0,0.0070,,
1.5320,188,172.7,21.0,0.0075,,
1.5400,189,177.0,21.0,0.0075,,
1.5485,190,180.7,21.0,0.0075,,
1.5570,191,183.7,21.0,0.0075,,
1.5640,192,185.2,21.0,0.0070,,
1.5640,432,192.8,21.0,0.0000,,
1.5645,433,192.9,21.0,0.0005,,
1.5660,434,192.9,21.0,0.0015,,
1.5685,435,192.8,21.0,0.0025,,
1.5730,436,192.9,21.0,0.0040,,
1.5790,437,193.0,21.0,0.0055,,
1.5875,438,193.3,21.0,0.0085,,
1.5950,439,193.9,21.0,0.0075,,
1.6035,440,194.6,21.0,0.0085,,
1.6120,441,195.6,21.0,0.0075,,
1.6205,442,196.4,21.0,0.0075,,
1.6290,443,197.2,21.0,0.0075,,
1.6370,444,198.1,21.0,0.0080,,
1.6450,445,198.9,21.0,0.0080,,
1.6530,446,199.8,21.0,0.0080,,
1.6615,447,200.5,21.0,0.0075,,
1.6700,448,201.3,21.0,0.0075,,
1.6785,449,202.0,21.0,0.0075,,
1.6870,450,202.8,21.0,0.0075,,
1.6945,451,203.4,21.0,0.0075,,
1.7030,452,204.1,21.0,0.0085,,
1.7115,453,204.7,21.0,0.0075,,
1.7200,454,205.4,21.0,0.0075,,
1.7280,455,206.1,21.0,0.0075,,
1.7365,456,206.6,21.0,0.0085,,
1.7440,457,207.2,21.0,0.0075,,
1.7525,458,207.8,21.0,0.0085,,
1.7610,459,208.3,21.0,0.0085,,
1.7695,460,208.9,21.0,0.0075,,
1.7780,461,209.5,21.0,0.0075,,
1.7865,462,210.0,21.0,0.0075,,
1.7940,463,210.4,21.0,0.0075,,
1.8025,464,211.0,21.0,0.0085,,
1.8110,465,211.5,21.0,0.0085,,
1.8190,466,212.0,21.0,0.0075,,
1.8275,467,212.5,21.0,0.0075,,
1.8360,468,213.0,21.0,0.0075,,
1.8435,469,213.4,21.0,0.0075,,
1.8520,470,213.9,21.0,0.0085,,
1.8605,471,214.3,21.0,0.0085,,
1.8690,472,214.7,21.0,0.0075,,
1.8775,473,215.1,21.0,0.0075,,
1.8860,474,215.6,21.0,0.0075,,
1.8935,475,216.0,21.0,0.0075,,
1.9020,476,216.5,21.0,0.0085,,
1.9100,477,216.9,21.0,0.0080,,
1.9185,478,217.3,21.0,0.0075,,
1.9270,479,217.7,21.0,0.0075,,
1.9355,480,218.1,21.0,0.0075,,
1.9430,481,218.4,21.0,0.0075,,
1.9515,482,218.7,21.0,0.0085,,
1.9600,483,219.1,21.0,0.0085,,
1.9685,484,219.5,21.0,0.0075,,
1.9765,485,219.9,21.0,0.0075,,
1.9850,486,220.2,21.0,0.0075,,
1.9935,487,220.5,21.0,0.0085,,
2.0010,488,220.9,21.0,0.0075,,
2.0095,489,221.2,21.0,0.0085,,
2.0180,490,221.5,21.0,0.0075,,
2.0265,491,221.9,21.0,0.0075,,
2.0350,492,222.2,21.0,0.0075,,
2.0435,493,222.6,21.0,0.0075,,
2.0510,494,222.9,21.0,0.0075,,
2.0595,495,223.2,21.0,0.0085,,
2.0675,496,223.5,21.0,0.0075,,
2.0760,497,223.8,21.0,0.0075,,
2.0845,498,224.1,21.0,0.0075,,
2.0930,499,224.4,21.0,0.0075,,
2.1005,500,224.7,21.0,0.0075,,
2.1090,501,225.0,21.0,0.0085,,
2.1175,502,225.3,21.0,0.0085,,
2.1260,503,225.5,21.0,0.0075,,
2.1340,504,225.9,21.0,0.0075,,
2.1425,505,226.1,21.0,0.0075,,
2.1500,506,226.4,21.0,0.0075,,
2.1585,507,226.6,21.0,0.0085,,
2.1670,508,227.0,21.0,0.0085,,
2.1755,509,227.2,21.0,0.0075,,
2.1840,510,227.5,21.0,0.0075,,
2.1925,511,227.8,21.0,0.0075,,
2.2000,512,228.0,21.0,0.0075,,
2.2085,513,228.2,21.0,0.0085,,
2.2170,514,228.5,21.0,0.0085,,
2.2250,515,228.7,21.0,0.0075,,
2.2335,516,229.0,21.0,0.0075,,
2.2420,517,229.3,21.0,0.0075,,
2.2495,518,229.5,21.0,0.0075,,
2.2580,519,229.7,21.0,0.0085,,
2.2665,520,229.9,21.0,0.0085,,
2.2750,521,230.2,21.0,0.0075,,
2.2835,522,230.4,21.0,0.0075,,
2.2920,523,230.7,21.0,0.0075,,
2.2995,524,230.8,21.0,0.0075,,
2.3080,525,231.1,21.0,0.0085,,
2.3165,526,231.3,21.0,0.0085,,
2.3245,527,231.6,21.0,0.0075,,
2.3330,528,231.8,21.0,0.0075,,
2.3415,529,232.0,21.0,0.0075,,
2.3490,530,232.2,21.0,0.0075,,
2.3575,531,232.4,21.0,0.0085,,
2.3660,532,232.7,21.0,0.0085,,
2.3745,533,232.9,21.0,0.0075,,
2.3830,534,233.1,21.0,0.0075,,
2.3915,535,233.3,21.0,0.0075,,
2.3995,536,233.5,21.0,0.0080,,
2.4070,537,233.7,21.0,0.0075,,
2.4155,538,233.9,21.0,0.0085,,
2.4240,539,234.1,21.0,0.0075,,
2.4320,540,234.3,21.0,0.0075,,
2.4390,541,234.5,21.0,0.0065,,
2.4390,542,234.6,21.0,0.0000,,
2.4420,543,234.7,21.0,0.0030,,
2.4425,544,234.8,21.0,0.0005,,
2.4435,545,234.9,21.0,0.0010,,
2.4455,546,234.9,21.0,0.0020,,
2.4480,547,235.0,21.0,0.0025,,
