Sample ID1,Weight,Salinity
JUNK2,59.996,35
BT1,60.485,36.05
BT2,60.039,36.05
BT3,60.068,36.05
HT1,59.816,35.79
HT2,59.702,35.79
QT1,60.062,36.52
QT2,60.438,36.52
