Sample ID1,Weight,Salinity
JUNK 1,59.55,35
HT 1,60.258,34.64
HT 2,59.87,34.64
BT 1,60.463,34.54
BT 2,60.355,34.54
BT 3,60.197,34.54
QT 1,60.431,35.91
QT 2,59.701,35.91
