Sample ID1,Weight,Salinity
JUNK1,60.378,35
HT1,60.318,36.47
HT2,59.675,36.47
BT1,60.495,36.34
BT2,60.428,36.34
BT3,59.681,36.34
QT1,60.043,36.31
QT2,59.616,36.31
