"SampleID","TA","Mass","Salinity"
"JUNK1",2101.34732553411,60.378,35
"HT1",1554.43498992321,60.318,36.47
"HT2",1554.36690938834,59.675,36.47
"BT1",1551.97749411673,60.495,36.34
"BT2",1549.59015420336,60.428,36.34
"BT3",1547.22979117849,59.681,36.34
"QT1",2247.23650992547,60.043,36.31
"QT2",2246.82221492357,59.616,36.31
