"SampleID","TA","Mass","Salinity"
"JUNK1",2157.0790843601,59.992,35
"TANK1",2154.3808303586,60.409,33.36
"TANK2",2153.98057496642,60.416,33.36
"TANK3",2155.33486336584,60.433,33.36
