Sample ID1,Weight,Salinity
JUNK 1,60.388,35
BK-1_20200909_1,60.492,40.7
Initial2_20200909_1,60.095,40.71
POC-358_20200909_1,60.436,40.74
POC-372_20200909_1,60.256,40.77
POC-386_20200909_1,60.454,40.84
POR-357_20200909_1,59.981,40.75
POC-365_20200909_1,60.359,40.84
POC-367_20200909_1,60.109,40.98
