"SampleID","TA","Mass","Salinity"
"JUNK1",1930.418106685,59.896,35
"HT1",2772.05903590329,59.672,35.53
"HT2",2770.66253255787,59.538,35.53
"BT1",2771.70551884888,59.849,35.48
"BT2",2772.28127754782,59.528,35.48
"BT3",2770.82762300055,59.763,35.48
"QT1",2828.65009914292,60.09,35.36
"QT2",2829.83274101129,60.172,35.36
