Sample ID1,Weight,Salinity
POR-387_20200108_9,51.915,37.46
ACR-145_20200111_14,48.758,37.49
ACR-165_20200111_14,51.182,37.55
POC-55_20200111_14,48.309,37.62
POC-53_20200111_14,50.319,37.6
POR-73_20200111_14,49.319,37.22
POR-82_20200111_14,52.039,37.24
POC-57_20200111_14,43.858,38.71
POC-372_20200108_9,51.839,37.24
