Sample ID1,Weight,Salinity
JUNK 1,60.763,35
POR-253_20200105_4,60.611,37.16
POR-251_20200106_5,60.02,37.14
POR-266_20200105_3,60.063,37.21
POC-207_20200105_4,59.83,37.17
POR-245_20200105_3,59.366,37.18
ACR-258_20200105_3,60.03,37.33
BK-5_20200106_5,60.164,37.24
POC-259_20200105_3,60.668,37.14
