Sample ID1,Weight,Salinity
JUNK1,59.792,35
HT1,60.422,32.09
HT2,59.937,32.09
BT1,59.793,32.13
BT2,59.905,32.13
BT3,60.445,32.13
QT1,59.729,35.86
QT2,59.575,35.86
