Task,T1313
Scope 1/1, Sample 1/3 (METTLER TOLEDO USA (Ref. 25?C) | 4.01)
Result,Measurenormal1
t,E,T
1,177.5,20.8
2,177.6,20.8
3,177.6,20.8
4,177.6,20.8
5,177.6,20.8
6,177.6,20.8
7,177.6,20.8
8,177.6,20.8
9,177.6,20.8
10,177.6,20.8
11,177.6,20.8
12,177.6,20.8
13,177.6,20.8
14,177.6,20.8
15,177.6,20.8
16,177.6,20.8
Scope 1/1, Sample 2/3 (METTLER TOLEDO USA (Ref. 25?C) | 7.00)
Result,Measurenormal1
t,E,T
1,3.9,20.7
2,3.9,20.7
3,3.9,20.7
4,3.9,20.7
5,3.8,20.7
6,3.9,20.7
7,3.8,20.7
8,3.9,20.7
9,3.9,20.7
10,3.8,20.7
11,3.8,20.7
12,3.9,20.7
13,3.9,20.7
14,3.9,20.7
15,3.9,20.7
Scope 1/1, Sample 3/3 (METTLER TOLEDO USA (Ref. 25?C) | 10.01)
Result,Measurenormal1
t,E,T
1,-169.9,20.8
2,-169.9,20.8
3,-169.9,20.8
4,-170.0,20.8
5,-169.9,20.8
6,-169.9,20.8
7,-169.9,20.8
8,-170.0,20.8
9,-170.0,20.8
10,-170.0,20.8
11,-170.0,20.8
12,-170.0,20.8
13,-170.0,20.8
14,-170.0,20.8
15,-170.0,20.8
16,-170.0,20.8
