Sample ID1,Weight,Salinity
JUNK 1,59.523,35
ACR-398_20201104_6,60.171,38.15
POR-242_20201103_3,59.267,38.19
POC-371_20201104_6,60.5,38.26
POC-255_20201103_4,60.396,38.44
POC-373_20201104_6,60.412,38.46
ACR-267_20201103_4,59.97,38.47
POC-207_20201102_1,60.167,38.34
BK-1_20201102_1,60.244,38.44
