Sample ID1,Weight,Salinity
JUNK 1,59.85,35
Initial2_20201103_3,59.597,38.46
Initial1_20201102_2,59.003,38.38
Initial1_20201102_1,60.133,38.65
BK-3_20201103_3,59.192,38.46
POC-248_20201103_3,60.599,38.38
Initial1_20201105_8,60.791,38.5
POR-209_20201102_1,59.812,38.64
ACR-241_20201103_4,59.832,38.51
