"SampleID","TA","Mass","Salinity"
"JUNK 1",2459.52806465944,59.85,35
"Initial2_20201103_3",2328.08088463849,59.597,38.46
"Initial1_20201102_2",2344.5227414916,59.003,38.38
"Initial1_20201102_1",2283.3953219316,60.133,38.65
"BK-3_20201103_3",2327.75498671793,59.192,38.46
"POC-248_20201103_3",2284.35580059995,60.599,38.38
"Initial1_20201105_8",2347.90306226602,60.791,38.5
"POR-209_20201102_1",2285.07297960564,59.812,38.64
"ACR-241_20201103_4",2305.81768784545,59.832,38.51
