Sample ID1,Weight,Salinity
JUNK 1,58.13,35
POC-391_20200107_8,59.986,41.93
POC-254_20200104_1,60.298,41.14
Initial1_20200104_1,59.705,41.32
BK-8_20200107_8,60.216,41.8
Initial2_20200104_1,60.648,41.76
Initial2_20200108_9,59.581,41.58
Initial1_20200108_9,59.802,41.48
ACR-368_20200107_8,60.478,41.49
