Sample ID1,Weight,Salinity
JUNK 1,59.981,35
ACR-267_20200104_2,59.511,41.47
ACR-228_20200104_2,60.255,41.27
POC-219_20200102_1,60.75,41.38
POR-214_20200104_1,59.614,40.93
ACR-256_20200104_2,59.637,41.42
POC-239_20200104_1,60.495,40.93
POR-242_20200104_1,59.97,40.31
POR-262_20200104_1,60.699,40.48
