"SampleID","TA","Mass","Salinity"
"junk1",2051.39244714175,59.952,35
"tank1",2046.22678935555,60.234,35.58
"tank2",2043.87189424588,60.347,35.58
"tank3",2041.76501819174,59.78,35.58
