Sample ID1,Weight,Salinity
JUNK 1,59.669,35
Initial-1_20201103_3,59.627,38.53
POC-238_20201102_2,60.284,38.64
POR-260_20201102_2,60.457,38.72
POR-214_20201102_1,59.989,38.69
ACR-210_20201102_2,60.5,38.62
POC-219_20201102_2,60.178,38.71
POR-216_20201102_1,59.841,38.71
ACR-213_20201102_2,59.943,38.79
