Sample ID1,Weight,Salinity
POC-50_20201107_12,53.408,39.7
POR-385_20201105_8,52.336,39.59
POC-239_20201103_3,54.049,39.49
Initial2_20201103_4,56.65,39.43
POC-257_20201103_4,55.956,39.6
BK-4_20201103_4,57.351,39.6
POR-253_20201103_4,56.323,39.48
Initial2_20201104_5,59.052,39.54
