"SampleID","TA","Mass","Salinity"
"POC-50_20201107_12",2295.59408886771,53.408,39.7
"POR-385_20201105_8",2255.1597189104,52.336,39.59
"POC-239_20201103_3",2325.15779686212,54.049,39.49
"Initial2_20201103_4",2343.93203397726,56.65,39.43
"POC-257_20201103_4",2321.67536534393,55.956,39.6
"BK-4_20201103_4",2343.80303276643,57.351,39.6
"POR-253_20201103_4",2292.41839410815,56.323,39.48
"Initial2_20201104_5",2346.28826685821,59.052,39.54
