Sample ID1,Weight,Salinity
JUNK 1,24.748,35
ACR-218_20201102_2,55.877,39.66
POC-205_20201102_1,54.129,39.67
POC-222_20201102_2,56.28,39.5
ACR-393_20201105_8,53.989,39.65
POR-367_20201105_7,59.917,39.2
POC-200_20201102_1,56.301,39.63
POR-381_20201105_8,60.546,39.37
BK-7_20201105_7,57.006,39.43
