"Task","T3473"
"Scope 1/1, Sample 1/3 (METTLER TOLEDO USA (Ref. 25?C) | 4.01)"
"Result","Measurenormal1"
"t","E","T"
"1","169.9","19.3"
"2","169.9","19.2"
"3","169.9","19.3"
"4","169.9","19.3"
"5","169.9","19.3"
"6","169.9","19.2"
"7","170.0","19.3"
"8","170.0","19.2"
"9","170.1","19.3"
"10","170.1","19.2"
"11","170.1","19.3"
"12","170.1","19.3"
"13","170.1","19.2"
"14","170.2","19.2"
"15","170.2","19.2"
"16","170.2","19.2"
"Scope 1/1, Sample 2/3 (METTLER TOLEDO USA (Ref. 25?C) | 7.00)"
"Result","Measurenormal1"
"t","E","T"
"1","-1.2","19.1"
"2","-1.2","19.1"
"3","-1.1","19.1"
"4","-1.2","19.1"
"5","-1.2","19.1"
"6","-1.2","19.1"
"7","-1.2","19.1"
"8","-1.2","19.1"
"9","-1.2","19.1"
"10","-1.1","19.1"
"11","-1.1","19.1"
"12","-1.1","19.1"
"13","-1.1","19.1"
"14","-1.1","19.1"
"15","-1.1","19.1"
"16","-1.1","19.1"
"Scope 1/1, Sample 3/3 (METTLER TOLEDO USA (Ref. 25?C) | 10.01)"
"Result","Measurenormal1"
"t","E","T"
"1","-171.4","19.0"
"2","-171.4","19.0"
"3","-171.4","19.0"
"4","-171.4","19.0"
"5","-171.5","19.0"
"6","-171.5","19.0"
"7","-171.5","19.0"
"8","-171.5","19.0"
"9","-171.5","19.0"
"10","-171.5","19.0"
"11","-171.4","19.0"
"12","-171.5","19.0"
"13","-171.5","19.0"
"14","-171.5","19.0"
"15","-171.5","19.0"
"16","-171.5","19.0"
