Sample ID1,Weight,Salinity
JUNK 1,59.872,35
POR_224_20201102_2,59.795,38.53
Initial-2_20201102_2,60.014,38.55
ACR-225_20201103_3,59.752,38.64
POR-221_20201103_3,60.259,38.76
POC-259_20201103_4,60.289,38.67
ACR-389_20201104_6,59.756,38.73
POC-372_20201104_6,60.127,38.66
POC-366_20201104_5,60.216,38.73
